gid:0, code:000001, symbol:平安银行 
gid:557700, code:167003, symbol:平安鼎弘 
gid:557800, code:167301, symbol:保险分级 
gid:557900, code:167501, symbol:安信宝利 
gid:558000, code:167503, symbol:一带分级 
gid:558100, code:167601, symbol:国金300 
gid:558200, code:167701, symbol:德邦德信 
gid:558300, code:167702, symbol:量化优选 
gid:558400, code:168001, symbol:国寿养老 
gid:558500, code:168101, symbol:九泰锐智 
gid:558600, code:168102, symbol:九泰锐富 
gid:558700, code:168103, symbol:九泰锐益 
gid:558800, code:168104, symbol:九泰锐丰 
gid:558900, code:168105, symbol:九泰泰富 
gid:559000, code:168106, symbol:九泰锐华 
gid:559100, code:168109, symbol:九泰锐兴 
gid:559200, code:168110, symbol:九泰锐信 
gid:559300, code:168201, symbol:一带一路 
gid:559400, code:168203, symbol:钢铁母基 
gid:559500, code:168204, symbol:煤炭母基 
gid:559600, code:168205, symbol:银行母基 
gid:559700, code:168301, symbol:东海祥龙 
gid:559800, code:168401, symbol:红土定增 
gid:559900, code:169101, symbol:东证睿丰 
gid:560000, code:169102, symbol:东证睿阳 
gid:560100, code:169103, symbol:东证睿轩 
gid:560200, code:169104, symbol:东证睿满 
gid:560300, code:169105, symbol:东证睿华 
gid:560400, code:169201, symbol:浙商鼎盈 
gid:560500, code:184801, symbol:鹏华前海 
gid:560600, code:200011, symbol:深物业B 
gid:560700, code:200012, symbol:南 玻Ｂ 
gid:560800, code:200016, symbol:深康佳Ｂ 
gid:560900, code:200017, symbol:深中华B 
gid:561000, code:200018, symbol:神州B 
gid:561100, code:200019, symbol:深深宝Ｂ 
gid:561200, code:200020, symbol:深华发Ｂ 
gid:561300, code:200022, symbol:深赤湾Ｂ 
gid:561400, code:200025, symbol:特 力Ｂ 
gid:561500, code:200026, symbol:飞亚达Ｂ 
gid:561600, code:200028, symbol:一致Ｂ 
gid:561700, code:200029, symbol:深深房Ｂ 
gid:561800, code:200030, symbol:富奥B 
gid:561900, code:200037, symbol:深南电B 
gid:562000, code:200045, symbol:深纺织Ｂ 
gid:562100, code:200053, symbol:深基地Ｂ 
gid:562200, code:200054, symbol:建摩B 
gid:562300, code:200055, symbol:方大Ｂ 
gid:562400, code:200056, symbol:皇庭B 
gid:562500, code:200058, symbol:深赛格B 
gid:562600, code:200152, symbol:山 航Ｂ 
gid:562700, code:200160, symbol:东沣B 
gid:562800, code:200168, symbol:舜喆B 
gid:562900, code:200413, symbol:东旭B 
gid:563000, code:200418, symbol:小天鹅Ｂ 
gid:563100, code:200429, symbol:粤高速Ｂ 
gid:563200, code:200488, symbol:晨 鸣Ｂ 
gid:563300, code:200505, symbol:珠江B 
gid:563400, code:200512, symbol:闽灿坤Ｂ 
gid:563500, code:200521, symbol:皖美菱Ｂ 
gid:563600, code:200530, symbol:大 冷Ｂ 
gid:563700, code:200539, symbol:粤电力Ｂ 
gid:563800, code:200541, symbol:粤照明Ｂ 
gid:563900, code:200550, symbol:江 铃Ｂ 
gid:564000, code:200553, symbol:沙隆达Ｂ 
gid:564100, code:200570, symbol:苏常柴Ｂ 
gid:564200, code:200581, symbol:苏威孚Ｂ 
gid:564300, code:200596, symbol:古井贡Ｂ 
gid:564400, code:200613, symbol:*ST东海B 
gid:564500, code:200625, symbol:长 安Ｂ 
gid:564600, code:200706, symbol:瓦轴B 
gid:564700, code:200725, symbol:京东方Ｂ 
gid:564800, code:200726, symbol:鲁 泰Ｂ 
gid:564900, code:200761, symbol:本钢板Ｂ 
gid:565000, code:200771, symbol:杭汽轮Ｂ 
gid:565100, code:200869, symbol:张 裕Ｂ 
gid:565200, code:200986, symbol:粤华包Ｂ 
gid:565300, code:200992, symbol:中 鲁Ｂ 
gid:565400, code:300001, symbol:特锐德 
gid:565500, code:300002, symbol:神州泰岳 
gid:565600, code:300003, symbol:乐普医疗 
gid:565700, code:300004, symbol:南风股份 
gid:565800, code:300005, symbol:探路者 
gid:565900, code:300006, symbol:莱美药业 
gid:566000, code:300007, symbol:汉威科技 
gid:566100, code:300008, symbol:天海防务 
gid:566200, code:300009, symbol:安科生物 
gid:566300, code:300010, symbol:立思辰 
gid:566400, code:300011, symbol:鼎汉技术 
gid:566500, code:300012, symbol:华测检测 
gid:566600, code:300013, symbol:新宁物流 
gid:566700, code:300014, symbol:亿纬锂能 
gid:566800, code:300015, symbol:爱尔眼科 
gid:566900, code:300016, symbol:北陆药业 
gid:567000, code:300017, symbol:网宿科技 
gid:567100, code:300018, symbol:中元股份 
gid:567200, code:300019, symbol:硅宝科技 
gid:567300, code:300020, symbol:银江股份 
gid:567400, code:300021, symbol:大禹节水 
gid:567500, code:300022, symbol:吉峰农机 
gid:567600, code:300023, symbol:宝德股份 
gid:567700, code:300024, symbol:机器人 
gid:567800, code:300025, symbol:华星创业 
gid:567900, code:300026, symbol:红日药业 
gid:568000, code:300027, symbol:华谊兄弟 
gid:568100, code:300028, symbol:金亚科技 
gid:568200, code:300029, symbol:天龙光电 
gid:568300, code:300030, symbol:阳普医疗 
gid:568400, code:300031, symbol:宝通科技 
gid:568500, code:300032, symbol:金龙机电 
gid:568600, code:300033, symbol:同花顺 
gid:568700, code:300034, symbol:钢研高纳 
gid:568800, code:300035, symbol:中科电气 
gid:568900, code:300036, symbol:超图软件 
gid:569000, code:300037, symbol:新宙邦 
gid:569100, code:300038, symbol:梅泰诺 
gid:569200, code:300039, symbol:上海凯宝 
gid:569300, code:300040, symbol:九洲电气 
gid:569400, code:300041, symbol:回天新材 
gid:569500, code:300042, symbol:朗科科技 
gid:569600, code:300043, symbol:星辉娱乐 
gid:569700, code:300044, symbol:赛为智能 
gid:569800, code:300045, symbol:华力创通 
gid:569900, code:300046, symbol:台基股份 
gid:570000, code:300047, symbol:天源迪科 
gid:570100, code:300048, symbol:合康新能 
gid:570200, code:300049, symbol:福瑞股份 
gid:570300, code:300050, symbol:世纪鼎利 
gid:570400, code:300051, symbol:三五互联 
gid:570500, code:300052, symbol:中青宝 
gid:570600, code:300053, symbol:欧比特 
gid:570700, code:300054, symbol:鼎龙股份 
gid:570800, code:300055, symbol:万邦达 
gid:570900, code:300056, symbol:三维丝 
gid:571000, code:300057, symbol:万顺股份 
gid:571100, code:300058, symbol:蓝色光标 
gid:571200, code:300059, symbol:东方财富 
gid:571300, code:300061, symbol:康耐特 
gid:571400, code:300062, symbol:中能电气 
gid:571500, code:300063, symbol:天龙集团 
gid:571600, code:300064, symbol:豫金刚石 
gid:571700, code:300065, symbol:海兰信 
gid:571800, code:300066, symbol:三川智慧 
gid:571900, code:300067, symbol:安诺其 
gid:572000, code:300068, symbol:南都电源 
gid:572100, code:300069, symbol:金利华电 
gid:572200, code:300070, symbol:碧水源 
gid:572300, code:300071, symbol:华谊嘉信 
gid:572400, code:300072, symbol:三聚环保 
gid:572500, code:300073, symbol:当升科技 
gid:572600, code:300074, symbol:华平股份 
gid:572700, code:300075, symbol:数字政通 
gid:572800, code:300076, symbol:GQY视讯 
gid:572900, code:300077, symbol:国民技术 
gid:573000, code:300078, symbol:思创医惠 
gid:573100, code:300079, symbol:数码视讯 
gid:573200, code:300080, symbol:易成新能 
gid:573300, code:300081, symbol:恒信东方 
gid:573400, code:300082, symbol:奥克股份 
gid:573500, code:300083, symbol:劲胜精密 
gid:573600, code:300084, symbol:海默科技 
gid:573700, code:300085, symbol:银之杰 
gid:573800, code:300086, symbol:康芝药业 
gid:573900, code:300087, symbol:荃银高科 
gid:574000, code:300088, symbol:长信科技 
gid:574100, code:300089, symbol:文化长城 
gid:574200, code:300090, symbol:盛运环保 
gid:574300, code:300091, symbol:金通灵 
gid:574400, code:300092, symbol:科新机电 
gid:574500, code:300093, symbol:金刚玻璃 
gid:574600, code:300094, symbol:国联水产 
gid:574700, code:300095, symbol:华伍股份 
gid:574800, code:300096, symbol:易联众 
gid:574900, code:300097, symbol:智云股份 
gid:575000, code:300098, symbol:高新兴 
gid:575100, code:300099, symbol:精准信息 
gid:575200, code:300100, symbol:双林股份 
gid:575300, code:300101, symbol:振芯科技 
gid:575400, code:300102, symbol:乾照光电 
gid:575500, code:300103, symbol:达刚路机 
gid:575600, code:300104, symbol:乐视网 
gid:575700, code:300105, symbol:龙源技术 
gid:575800, code:300106, symbol:西部牧业 
gid:575900, code:300107, symbol:建新股份 
gid:576000, code:300108, symbol:双龙股份 
gid:576100, code:300109, symbol:新开源 
gid:576200, code:300110, symbol:华仁药业 
gid:576300, code:300111, symbol:向日葵 
gid:576400, code:300112, symbol:万讯自控 
gid:576500, code:300113, symbol:顺网科技 
gid:576600, code:300114, symbol:中航电测 
gid:576700, code:300115, symbol:长盈精密 
gid:576800, code:300116, symbol:坚瑞沃能 
gid:576900, code:300117, symbol:嘉寓股份 
gid:577000, code:300118, symbol:东方日升 
gid:577100, code:300119, symbol:瑞普生物 
gid:577200, code:300120, symbol:经纬电材 
gid:577300, code:300121, symbol:阳谷华泰 
gid:577400, code:300122, symbol:智飞生物 
gid:577500, code:300123, symbol:太阳鸟 
gid:577600, code:300124, symbol:汇川技术 
gid:577700, code:300125, symbol:易世达 
gid:577800, code:300126, symbol:锐奇股份 
gid:577900, code:300127, symbol:银河磁体 
gid:578000, code:300128, symbol:锦富技术 
gid:578100, code:300129, symbol:泰胜风能 
gid:578200, code:300130, symbol:新国都 
gid:578300, code:300131, symbol:英唐智控 
gid:578400, code:300132, symbol:青松股份 
gid:578500, code:300133, symbol:华策影视 
gid:578600, code:300134, symbol:大富科技 
gid:578700, code:300135, symbol:宝利国际 
gid:578800, code:300136, symbol:信维通信 
gid:578900, code:300137, symbol:先河环保 
gid:579000, code:300138, symbol:晨光生物 
gid:579100, code:300139, symbol:晓程科技 
gid:579200, code:300140, symbol:中环装备 
gid:579300, code:300141, symbol:和顺电气 
gid:579400, code:300142, symbol:沃森生物 
gid:579500, code:300143, symbol:星普医科 
gid:579600, code:300144, symbol:宋城演艺 
gid:579700, code:300145, symbol:中金环境 
gid:579800, code:300146, symbol:汤臣倍健 
gid:579900, code:300147, symbol:香雪制药 
gid:580000, code:300148, symbol:天舟文化 
gid:580100, code:300149, symbol:量子高科 
gid:580200, code:300150, symbol:世纪瑞尔 
gid:580300, code:300151, symbol:昌红科技 
gid:580400, code:300152, symbol:科融环境 
gid:580500, code:300153, symbol:科泰电源 
gid:580600, code:300154, symbol:瑞凌股份 
gid:580700, code:300155, symbol:安居宝 
gid:580800, code:300156, symbol:神雾环保 
gid:580900, code:300157, symbol:恒泰艾普 
gid:581000, code:300158, symbol:振东制药 
gid:581100, code:300159, symbol:新研股份 
gid:581200, code:300160, symbol:秀强股份 
gid:581300, code:300161, symbol:华中数控 
gid:581400, code:300162, symbol:雷曼股份 
gid:581500, code:300163, symbol:先锋新材 
gid:581600, code:300164, symbol:通源石油 
gid:581700, code:300165, symbol:天瑞仪器 
gid:581800, code:300166, symbol:东方国信 
gid:581900, code:300167, symbol:迪威视讯 
gid:582000, code:300168, symbol:万达信息 
gid:582100, code:300169, symbol:天晟新材 
gid:582200, code:300170, symbol:汉得信息 
gid:582300, code:300171, symbol:东富龙 
gid:582400, code:300172, symbol:中电环保 
gid:582500, code:300173, symbol:智慧松德 
gid:582600, code:300174, symbol:元力股份 
gid:582700, code:300175, symbol:朗源股份 
gid:582800, code:300176, symbol:鸿特精密 
gid:582900, code:300177, symbol:中海达 
gid:583000, code:300178, symbol:腾邦国际 
gid:583100, code:300179, symbol:四方达 
gid:583200, code:300180, symbol:华峰超纤 
gid:583300, code:300181, symbol:佐力药业 
gid:583400, code:300182, symbol:捷成股份 
gid:583500, code:300183, symbol:东软载波 
gid:583600, code:300184, symbol:力源信息 
gid:583700, code:300185, symbol:通裕重工 
gid:583800, code:300187, symbol:永清环保 
gid:583900, code:300188, symbol:美亚柏科 
gid:584000, code:300189, symbol:神农基因 
gid:584100, code:300190, symbol:维尔利 
gid:584200, code:300191, symbol:潜能恒信 
gid:584300, code:300192, symbol:科斯伍德 
gid:584400, code:300193, symbol:佳士科技 
gid:584500, code:300194, symbol:福安药业 
gid:584600, code:300195, symbol:长荣股份 
gid:584700, code:300196, symbol:长海股份 
gid:584800, code:300197, symbol:铁汉生态 
gid:584900, code:300198, symbol:纳川股份 
gid:585000, code:300199, symbol:翰宇药业 
gid:585100, code:300200, symbol:高盟新材 
gid:585200, code:300201, symbol:海伦哲 
gid:585300, code:300202, symbol:聚龙股份 
gid:585400, code:300203, symbol:聚光科技 
gid:585500, code:300204, symbol:舒泰神 
gid:585600, code:300205, symbol:天喻信息 
gid:585700, code:300206, symbol:理邦仪器 
gid:585800, code:300207, symbol:欣旺达 
gid:585900, code:300208, symbol:恒顺众昇 
gid:586000, code:300209, symbol:天泽信息 
gid:586100, code:300210, symbol:森远股份 
gid:586200, code:300211, symbol:亿通科技 
gid:586300, code:300212, symbol:易华录 
gid:586400, code:300213, symbol:佳讯飞鸿 
gid:586500, code:300214, symbol:日科化学 
gid:586600, code:300215, symbol:电科院 
gid:586700, code:300216, symbol:千山药机 
gid:586800, code:300217, symbol:东方电热 
gid:586900, code:300218, symbol:安利股份 
gid:587000, code:300219, symbol:鸿利智汇 
gid:587100, code:300220, symbol:金运激光 
gid:587200, code:300221, symbol:银禧科技 
gid:587300, code:300222, symbol:科大智能 
gid:587400, code:300223, symbol:北京君正 
gid:587500, code:300224, symbol:正海磁材 
gid:587600, code:300225, symbol:金力泰 
gid:587700, code:300226, symbol:上海钢联 
gid:587800, code:300227, symbol:光韵达 
gid:587900, code:300228, symbol:富瑞特装 
gid:588000, code:300229, symbol:拓尔思 
gid:588100, code:300230, symbol:永利股份 
gid:588200, code:300231, symbol:银信科技 
gid:588300, code:300232, symbol:洲明科技 
gid:588400, code:300233, symbol:金城医药 
gid:588500, code:300234, symbol:开尔新材 
gid:588600, code:300235, symbol:方直科技 
gid:588700, code:300236, symbol:上海新阳 
gid:588800, code:300237, symbol:美晨科技 
gid:588900, code:300238, symbol:冠昊生物 
gid:589000, code:300239, symbol:东宝生物 
gid:589100, code:300240, symbol:飞力达 
gid:589200, code:300241, symbol:瑞丰光电 
gid:589300, code:300242, symbol:明家联合 
gid:589400, code:300243, symbol:瑞丰高材 
gid:589500, code:300244, symbol:迪安诊断 
gid:589600, code:300245, symbol:天玑科技 
gid:589700, code:300246, symbol:宝莱特 
gid:589800, code:300247, symbol:乐金健康 
gid:589900, code:300248, symbol:新开普 
gid:590000, code:300249, symbol:依米康 
gid:590100, code:300250, symbol:初灵信息 
gid:590200, code:300251, symbol:光线传媒 
gid:590300, code:300252, symbol:金信诺 
gid:590400, code:300253, symbol:卫宁健康 
gid:590500, code:300254, symbol:仟源医药 
gid:590600, code:300255, symbol:常山药业 
gid:590700, code:300256, symbol:星星科技 
gid:590800, code:300257, symbol:开山股份 
gid:590900, code:300258, symbol:精锻科技 
gid:591000, code:300259, symbol:新天科技 
gid:591100, code:300260, symbol:新莱应材 
gid:591200, code:300261, symbol:雅本化学 
gid:591300, code:300262, symbol:巴安水务 
gid:591400, code:300263, symbol:隆华节能 
gid:591500, code:300264, symbol:佳创视讯 
gid:591600, code:300265, symbol:通光线缆 
gid:591700, code:300266, symbol:兴源环境 
gid:591800, code:300267, symbol:尔康制药 
gid:591900, code:300268, symbol:佳沃股份 
gid:592000, code:300269, symbol:联建光电 
gid:592100, code:300270, symbol:中威电子 
gid:592200, code:300271, symbol:华宇软件 
gid:592300, code:300272, symbol:开能环保 
gid:592400, code:300273, symbol:和佳股份 
gid:592500, code:300274, symbol:阳光电源 
gid:592600, code:300275, symbol:梅安森 
gid:592700, code:300276, symbol:三丰智能 
gid:592800, code:300277, symbol:海联讯 
gid:592900, code:300278, symbol:华昌达 
gid:593000, code:300279, symbol:和晶科技 
